VPS (Virtual Private Server);Виртуальный хостинг сайтов для бизнеса с обслуживанием.;Rusonyx;125124, Москва, ул. Ямского поля 5-я, дом 9, Помещение II, 2 этаж, комната №19;https://www.mcxac.ruNone;www.rusonyx.ru;managers@rusonyx.ru;+7(495)248-19-01
Решения для мониторинга промышленного оборудования;Система интеллектуального мониторинга оборудования и управления мобильными сотрудниками.;Группа компаний СиДиСи;111141, г. Москва, ул. Кусковская, Бизнес-центр «Кусково», 20а;https://www.mcxac.ru/upload/iblock/b97/b972e8a92a62b89ca001b7532ef79b10.pdf;cdc.ru;mail@cdc.ru;+7(495)956-13-25
Платформа ОПТИМУМ для разработки и эксплуатации мобильных и IoT/IIoT/EoT сервисов;;Группа компаний СиДиСи;111141, г. Москва, ул. Кусковская, Бизнес-центр «Кусково», 20а;https://www.mcxac.ruNone;cdc.ru;mail@cdc.ru;+7(495)956-13-25
Технологическая платформа цифрового сельского хозяйства;Онлайн-сервис планирования сельхозопераций и повышения эффективности агробизнеса.;ExactFarming;143026, г. Москва, территория инновационного центра  «Сколково», Большой бул., д. 42,  стр. 1;https://www.mcxac.ru/upload/iblock/cf8/cf80c24db0a88fe1c3d6dfa52e112193.pdf;www.exactfarming.com;support@exactfarming.com;+7(499)346-64-38
Dairy Production Analytics;Цифровой двойник молочного производства.;АЛАН-ИТ;150054 г. Ярославль, ул. Чехова, д. 2;https://www.mcxac.ru/upload/iblock/c95/c95e103749b186b2fea579d8fe63ec60.pdf;www.alan-it.ru/wkpages/default.aspx;info@alan-it.ru;+7(4852)37-03-03
Industry 4.0;Аналитическая платформа управления ремонтами и обслуживанием оборудования.;МДТ «ЦИФРА»;119019, Москва, Малый Афанасьевский пер., д. 7, офис 607;https://www.mcxac.ru/upload/iblock/3a4/3a432042b871e76cfc4828f4de150334.pdf;mdtcifra.ru;info@mdtcifra.ru;+7(495)626-31-61
Cognitive Agro Pilot;Система автономного управления сельскохозяйственной техникой.;Cognitive Pilot;107113, г. Москва, Рыбинская 3-я ул., д. 17, этаж 1, комната 109;https://www.mcxac.ru/upload/iblock/5cb/5cbe95f7e5dfdc60ab5006d8b7aaaa16.pdf;cognitivepilot.com;info@cognitivepilot.com;+7(499)450-99-12
"Программная платформа ""Зодиак""";Платформа по управленческому учету и мониторингу производственных показателей;РКСС-Программные системы;105005, Москва, ул. Бауманская, д.16, стр.1;https://www.mcxac.ru/upload/iblock/f56/f56791fe2ba750109553d1c4a1e01046.pdf;www.pkcc-ps.ru;info@pkcc-ps.ru;+7(495)380-10-33
Геопаспорт;Набор программных решений для управления геопространственными данными региона или территории.;Infocom;355035, г. Ставрополь, ул. Суворова, д. 7;https://www.mcxac.ru/upload/iblock/c96/c96bddbc22dffc56ae46affd720d866c.pdf;infocom-s.ru;info@infocom-s.ru;+7(499)700-00-45
«Агроаналитика-IoT»;Комплексная платформа управления агропредприятием.;SmartAgro;121205, г. Москва, Территория Сколково Инновационного центра, ул. Нобеля , д. 7;https://www.mcxac.ru/upload/iblock/bf1/bf1c220e4f8bd0ac34584b1d64e11bf4.pdf;smartagro.ru;sales@smartagro.ru;+7(960)669-87-09
АгроФлот;Картография высокого разрешения для точного земледелия.;GeosAero;440026, г. Пенза, ул. Володарского, д. 2/ ул. Карла Маркса, д. 20;https://www.mcxac.ru/upload/iblock/f0a/f0a6ce4b27a75d8aa06556e3c086baff.pdf;geosaero.ru;somov@geosaero.ru;+7(927)386-06-62
Мониторинг сельскохозяйственных объектов с помощью БПЛА;;Концерн «Автоматика»;127106, г. Москва, ул. Ботаническая, д.25;https://www.mcxac.ru/upload/iblock/05e/05e5ca2c934bfa620b2d4bfc24982b27.pdf;www.ao-avtomatika.ru;mail@ao-avtomatika.ru;+7(495)250-33-33
TextAppliance;Программно-аппаратный комплекс интеллектуального поиска и анализа больших массивов текстов;Технологии системного анализа;117312, г. Москва, проспект 60-летия Октября, д. 9;https://www.mcxac.ruNone;www.tesyan.ru;support@textapp.ru;+7(499)135-04-63
